time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1773200174684905200,66.1119052734375,0.9368352293968201,0.27909424901008606,0.04191892221570015,0.2066134512424469,0.04372977465391159,-0.5707373023033142,-2.6946232318878174
1773200174700927700,66.127927734375,0.9370595216751099,0.27918365597724915,0.04241723194718361,0.20536954700946808,0.041826970875263214,-0.5712046027183533,-2.6978042125701904
1773200174716919800,66.143919921875,0.937267005443573,0.2794899046421051,0.04263217747211456,0.2039569914340973,0.04055734723806381,-0.5719866752624512,-2.70112943649292
1773200174732910600,66.15991064453125,0.9374087452888489,0.2799675464630127,0.04255548119544983,0.20266257226467133,0.04010895639657974,-0.5729780197143555,-2.7039403915405273
1773200174748931000,66.17593115234375,0.9406140446662903,0.2810336649417877,0.03795253112912178,0.18661420047283173,0.039890650659799576,-0.5738310217857361,-2.7381153106689453
1773200174764921600,66.19192163085937,0.9435926079750061,0.28213417530059814,0.033377837389707565,0.17005646228790283,0.03929338604211807,-0.5749486684799194,-2.7733571529388428
1773200174780914700,66.20791479492188,0.9435014724731445,0.2831239104270935,0.03331707417964935,0.1689257174730301,0.03912736847996712,-0.5769997239112854,-2.7756507396698
1773200174796905700,66.22390576171875,0.9430738687515259,0.28428879380226135,0.0337340347468853,0.1692735254764557,0.03899277746677399,-0.5795305371284485,-2.7747650146484375
1773200174812927000,66.23992700195312,0.9422633647918701,0.2853955328464508,0.0348040908575058,0.1716914176940918,0.03881075978279114,-0.5821088552474976,-2.769496440887451
1773200174828917800,66.25591772460938,0.9417620301246643,0.2863989472389221,0.03530559316277504,0.1726658195257187,0.03885902091860771,-0.5843189358711243,-2.767244815826416
1773200174844909300,66.27190942382812,0.9412500858306885,0.2873123288154602,0.03570455685257912,0.17385393381118774,0.039250314235687256,-0.5862969756126404,-2.7644500732421875
1773200174860930800,66.28793090820312,0.9407485723495483,0.2881240248680115,0.03587557375431061,0.1751846969127655,0.040211956948041916,-0.5879714488983154,-2.761197328567505
1773200174876892700,66.303892578125,0.9403608441352844,0.28858482837677,0.03595980256795883,0.17648561298847198,0.04117752984166145,-0.5888925790786743,-2.7580626010894775
1773200174892915000,66.3199150390625,0.9400771856307983,0.2887535095214844,0.03608639910817146,0.17769114673137665,0.04183480143547058,-0.5892355442047119,-2.7552690505981445
1773200174908905700,66.33590576171875,0.9399041533470154,0.2885923385620117,0.03632848337292671,0.17881548404693604,0.04200635105371475,-0.5889527201652527,-2.7528469562530518
1773200174924928000,66.35192797851562,0.9384713768959045,0.2878182530403137,0.03889339417219162,0.18686775863170624,0.0415583997964859,-0.5880675911903381,-2.7359097003936768
1773200174940917200,66.36791723632813,0.9360162615776062,0.2868820130825043,0.04292193800210953,0.19932399690151215,0.04087315872311592,-0.5873574018478394,-2.709599733352661
1773200174956910000,66.38391015625,0.9338850378990173,0.2862776517868042,0.046404074877500534,0.20916621387004852,0.039757516235113144,-0.5872972011566162,-2.6888930797576904
1773200174972931800,66.39993188476562,0.9325258731842041,0.28589069843292236,0.0487692691385746,0.21513614058494568,0.038517311215400696,-0.587383508682251,-2.676470994949341
1773200174988921600,66.41592163085937,0.9313393235206604,0.28542274236679077,0.05086900293827057,0.220348060131073,0.03728572279214859,-0.5872437357902527,-2.6656763553619385
1773200175004912000,66.431912109375,0.9302988052368164,0.28487926721572876,0.05246465280652046,0.22502347826957703,0.03674635663628578,-0.5867496132850647,-2.655841588973999
