time,seconds_elapsed,dBFS
1773230617021000000,200.639,-29
1773230617133000000,200.751,-33
1773230617247000000,200.865,-25
1773230617355000000,200.973,-34
1773230617466000000,201.08399975585937,-33
1773230617577000000,201.195,-29
1773230617688000000,201.306,-28
1773230617801000000,201.419,-21
1773230617910000000,201.52800024414063,-22
1773230618021000000,201.639,-24
1773230618132000000,201.75,-19
1773230618243000000,201.861,-24
1773230618355000000,201.973,-20
1773230618465000000,202.083,-19
1773230618576000000,202.194,-22
1773230618688000000,202.306,-19
1773230618799000000,202.417,-22
1773230618910000000,202.52800024414063,-22
1773230619022000000,202.64000024414062,-21
1773230619130000000,202.74799975585938,-16
1773230619243000000,202.861,-21
1773230619354000000,202.97199975585937,-21
1773230619465000000,203.083,-21
1773230619576000000,203.194,-26
1773230619688000000,203.306,-21
1773230619798000000,203.41600024414063,-23
1773230619908000000,203.526,-21
1773230620021000000,203.639,-25
1773230620132000000,203.75,-22
1773230620243000000,203.861,-18
1773230620354000000,203.97199975585937,-24
1773230620465000000,204.083,-22
1773230620575000000,204.193,-21
1773230620687000000,204.305,-20
1773230620797000000,204.415,-21
1773230620908000000,204.526,-21
1773230621020000000,204.638,-19
1773230621131000000,204.749,-18
1773230621242000000,204.85999975585938,-15
1773230621353000000,204.971,-12
1773230621468000000,205.086,-18
1773230621576000000,205.194,-24
1773230621686000000,205.30400024414064,-25
1773230621796000000,205.414,-25
1773230621908000000,205.526,-27
1773230622020000000,205.638,-26
1773230622130000000,205.74799975585938,-26
1773230622242000000,205.85999975585938,-22
1773230622352000000,205.97,-23
1773230622464000000,206.082,-24
1773230622575000000,206.193,-27
1773230622686000000,206.30400024414064,-21
1773230622796000000,206.414,-22
1773230622907000000,206.525,-19
1773230623020000000,206.638,-20
1773230623132000000,206.75,-17
1773230623241000000,206.859,-19
1773230623352000000,206.97,-20
1773230623463000000,207.081,-20
1773230623576000000,207.194,-19
1773230623686000000,207.30400024414064,-24
1773230623796000000,207.414,-20
1773230623908000000,207.526,-17
1773230624019000000,207.637,-15
1773230624130000000,207.74799975585938,-20
1773230624241000000,207.859,-18
1773230624352000000,207.97,-17
1773230624471000000,208.089,-18
1773230624576000000,208.194,-13
1773230624685000000,208.303,-15
1773230624797000000,208.415,-20
1773230624907000000,208.525,-16
1773230625019000000,208.637,-17
1773230625128000000,208.746,-15
1773230625241000000,208.859,-17
1773230625352000000,208.97,-17
1773230625464000000,209.082,-17
1773230625574000000,209.19200024414062,-19
1773230625684000000,209.302,-21
1773230625795000000,209.413,-22
1773230625907000000,209.525,-25
1773230626018000000,209.6359997558594,-24
1773230626130000000,209.74799975585938,-25
1773230626241000000,209.859,-24
1773230626351000000,209.969,-32
1773230626465000000,210.083,-32
1773230626574000000,210.19200024414062,-31
1773230626685000000,210.303,-30
1773230626796000000,210.414,-26
1773230626907000000,210.525,-29
1773230627019000000,210.637,-24
1773230627129000000,210.747,-27
1773230627240000000,210.858,-22
1773230627349000000,210.967,-22
1773230627460000000,211.078,-20
1773230627571000000,211.189,-26
1773230627682000000,211.29999975585937,-26
1773230627793000000,211.411,-30
1773230627905000000,211.523,-24
1773230628017000000,211.635,-16
1773230628128000000,211.746,-19
1773230628240000000,211.858,-21
1773230628350000000,211.96800024414063,-18
1773230628461000000,212.079,-21
1773230628572000000,212.19,-18
1773230628682000000,212.29999975585937,-20
1773230628793000000,212.411,-21
1773230628906000000,212.52399975585936,-20
1773230629016000000,212.634,-22
1773230629127000000,212.745,-24
1773230629239000000,212.857,-24
1773230629350000000,212.96800024414063,-23
1773230629461000000,213.079,-20
1773230629571000000,213.189,-23
1773230629682000000,213.29999975585937,-19
1773230629793000000,213.411,-24
1773230629905000000,213.523,-23
1773230630018000000,213.6359997558594,-20
1773230630128000000,213.746,-22
1773230630239000000,213.857,-22
1773230630350000000,213.96800024414063,-22
1773230630461000000,214.079,-21
1773230630571000000,214.189,-24
1773230630684000000,214.302,-21
1773230630793000000,214.411,-24
1773230630904000000,214.522,-26
1773230631017000000,214.635,-21
1773230631127000000,214.745,-19
1773230631237000000,214.855,-26
1773230631348000000,214.966,-22
1773230631459000000,215.077,-18
1773230631571000000,215.189,-25
1773230631683000000,215.301,-20
1773230631792000000,215.41,-23
1773230631904000000,215.522,-20
1773230632016000000,215.634,-23
1773230632127000000,215.745,-18
1773230632238000000,215.85600024414063,-23
1773230632349000000,215.967,-25
1773230632459000000,216.077,-22
1773230632572000000,216.19,-24
1773230632683000000,216.301,-24
1773230632792000000,216.41,-21
1773230632903000000,216.521,-26
1773230633015000000,216.633,-26
1773230633126000000,216.74400024414064,-21
1773230633237000000,216.855,-24
1773230633350000000,216.96800024414063,-21
1773230633460000000,217.078,-21
1773230633569000000,217.187,-17
1773230633682000000,217.29999975585937,-23
1773230633791000000,217.409,-19
1773230633903000000,217.521,-20
1773230634013000000,217.631,-18
1773230634127000000,217.745,-24
1773230634237000000,217.855,-20
1773230634347000000,217.965,-23
1773230634459000000,218.077,-16
1773230634569000000,218.187,-14
1773230634681000000,218.299,-18
1773230634792000000,218.41,-21
1773230634903000000,218.521,-21
1773230635015000000,218.633,-17
1773230635126000000,218.74400024414064,-19
1773230635238000000,218.85600024414063,-23
1773230635348000000,218.966,-24
1773230635458000000,219.07599975585939,-20
1773230635569000000,219.187,-18
1773230635680000000,219.298,-23
1773230635792000000,219.41,-23
1773230635907000000,219.525,-23
1773230636013000000,219.631,-20
1773230636124000000,219.742,-19
1773230636235000000,219.853,-19
1773230636345000000,219.963,-20
1773230636457000000,220.075,-18
1773230636568000000,220.186,-24
1773230636680000000,220.298,-21
1773230636790000000,220.40800024414062,-21
1773230636901000000,220.519,-25
1773230637012000000,220.63,-22
1773230637124000000,220.742,-22
1773230637235000000,220.853,-23
1773230637347000000,220.965,-26
1773230637457000000,221.075,-21
1773230637571000000,221.189,-24
1773230637679000000,221.297,-24
1773230637791000000,221.409,-20
1773230637904000000,221.522,-25
1773230638013000000,221.631,-21
1773230638124000000,221.742,-20
1773230638234000000,221.85199975585937,-20
1773230638346000000,221.96399975585936,-24
1773230638457000000,222.075,-23
1773230638569000000,222.187,-20
1773230638680000000,222.298,-17
1773230638789000000,222.407,-18
1773230638901000000,222.519,-19
1773230639012000000,222.63,-23
1773230639123000000,222.741,-23
1773230639234000000,222.85199975585937,-31
1773230639345000000,222.963,-26
1773230639457000000,223.075,-28
1773230639569000000,223.187,-23
1773230639680000000,223.298,-22
1773230639789000000,223.407,-26
1773230639901000000,223.519,-22
1773230640012000000,223.63,-22
1773230640124000000,223.742,-22
1773230640234000000,223.85199975585937,-15
1773230640346000000,223.96399975585936,-18
1773230640456000000,224.074,-22
1773230640568000000,224.186,-21
1773230640679000000,224.297,-25
1773230640789000000,224.407,-20
1773230640901000000,224.519,-28
1773230641013000000,224.631,-21
1773230641124000000,224.742,-27
1773230641236000000,224.854,-27
1773230641344000000,224.962,-30
1773230641456000000,225.074,-27
1773230641566000000,225.18400024414063,-26
1773230641677000000,225.295,-29
1773230641789000000,225.407,-19
1773230641900000000,225.518,-27
1773230642012000000,225.63,-33
1773230642123000000,225.741,-30
1773230642234000000,225.85199975585937,-28
1773230642343000000,225.961,-22
1773230642455000000,226.073,-25
1773230642566000000,226.18400024414063,-22
1773230642678000000,226.29600024414063,-30
1773230642788000000,226.406,-31
1773230642899000000,226.517,-34
1773230643013000000,226.631,-22
1773230643123000000,226.741,-19
1773230643236000000,226.854,-27
1773230643345000000,226.963,-29
1773230643457000000,227.075,-30
1773230643567000000,227.185,-30
1773230643677000000,227.295,-31
1773230643789000000,227.407,-31
1773230643901000000,227.519,-35
1773230644012000000,227.63,-35
1773230644122000000,227.73999975585937,-37
1773230644233000000,227.851,-37
1773230644344000000,227.962,-36
1773230644455000000,228.073,-38
1773230644567000000,228.185,-30
1773230644678000000,228.29600024414063,-33
1773230644788000000,228.406,-27
1773230644900000000,228.518,-28
1773230645011000000,228.629,-32
1773230645130000000,228.74799975585938,-30
1773230645234000000,228.85199975585937,-37
1773230645345000000,228.963,-32
1773230645456000000,229.074,-33
1773230645567000000,229.185,-41
1773230645677000000,229.295,-36
1773230645788000000,229.406,-30
1773230645900000000,229.518,-29
1773230646011000000,229.629,-28
1773230646122000000,229.73999975585937,-31
1773230646233000000,229.851,-25
1773230646344000000,229.962,-31
1773230646455000000,230.073,-29
1773230646565000000,230.183,-33
1773230646675000000,230.293,-35
1773230646786000000,230.4039997558594,-28
1773230646897000000,230.515,-30
1773230647008000000,230.626,-30
1773230647120000000,230.738,-35
1773230647231000000,230.849,-33
1773230647341000000,230.959,-32
1773230647454000000,231.0720002441406,-25
1773230647565000000,231.183,-29
1773230647675000000,231.293,-32
1773230647785000000,231.403,-34
1773230647897000000,231.515,-21
1773230648012000000,231.63,-30
1773230648121000000,231.739,-30
1773230648231000000,231.849,-14
1773230648341000000,231.959,-17
1773230648453000000,232.071,-35
1773230648563000000,232.181,-36
1773230648675000000,232.293,-37
1773230648786000000,232.4039997558594,-34
1773230648898000000,232.51599975585938,-36
1773230649008000000,232.626,-34
1773230649120000000,232.738,-32
1773230649230000000,232.84800024414062,-31
1773230649341000000,232.959,-31
1773230649452000000,233.07,-30
1773230649563000000,233.181,-26
1773230649675000000,233.293,-7
1773230649784000000,233.402,-28
1773230649898000000,233.51599975585938,-31
1773230650009000000,233.627,-27
1773230650121000000,233.739,-19
1773230650231000000,233.849,-19
1773230650343000000,233.961,-26
1773230650453000000,234.071,-29
1773230650564000000,234.182,-21
1773230650675000000,234.293,-22
1773230650785000000,234.403,-27
1773230650897000000,234.515,-23
1773230651009000000,234.627,-21
1773230651120000000,234.738,-21
1773230651232000000,234.85,-22
1773230651346000000,234.96399975585936,-27
1773230651452000000,235.07,-27
1773230651564000000,235.182,-23
1773230651675000000,235.293,-21
1773230651784000000,235.402,-23
1773230651896000000,235.514,-26
1773230652008000000,235.626,-16
1773230652120000000,235.738,-23
1773230652230000000,235.84800024414062,-19
1773230652341000000,235.959,-21
1773230652453000000,236.071,-28
1773230652563000000,236.181,-26
1773230652675000000,236.293,-26
1773230652785000000,236.403,-30
1773230652897000000,236.515,-23
1773230653008000000,236.626,-23
1773230653119000000,236.737,-29
1773230653230000000,236.84800024414062,-28
1773230653341000000,236.959,-27
1773230653452000000,237.07,-24
1773230653563000000,237.181,-27
1773230653674000000,237.29199975585936,-26
1773230653784000000,237.402,-23
1773230653896000000,237.514,-28
1773230654007000000,237.625,-20
1773230654118000000,237.73600024414063,-17
1773230654229000000,237.847,-22
1773230654340000000,237.958,-19
1773230654453000000,238.071,-23
1773230654563000000,238.181,-26
1773230654673000000,238.291,-21
1773230654785000000,238.403,-13
1773230654895000000,238.513,-25
1773230655007000000,238.625,-25
1773230655118000000,238.73600024414063,-19
1773230655228000000,238.846,-30
1773230655340000000,238.958,-33
1773230655455000000,239.073,-32
1773230655562000000,239.17999975585937,-28
1773230655673000000,239.291,-27
1773230655784000000,239.402,-22
1773230655896000000,239.514,-28
1773230656006000000,239.62400024414063,-24
1773230656117000000,239.735,-26
1773230656228000000,239.846,-26
1773230656345000000,239.963,-17
1773230656451000000,240.069,-17
1773230656561000000,240.179,-15
1773230656673000000,240.291,-5
1773230656784000000,240.402,-4
1773230656895000000,240.513,-20
1773230657006000000,240.62400024414063,-19
1773230657117000000,240.735,-30
1773230657227000000,240.845,-29
1773230657339000000,240.957,-30
1773230657450000000,241.06799975585938,-30
1773230657561000000,241.179,-31
1773230657672000000,241.29,-29
1773230657783000000,241.401,-28
1773230657894000000,241.51200024414064,-28
1773230658005000000,241.623,-31
1773230658117000000,241.735,-29
1773230658229000000,241.847,-27
1773230658339000000,241.957,-24
1773230658450000000,242.06799975585938,-21
1773230658561000000,242.179,-20
1773230658671000000,242.289,-21
1773230658782000000,242.4000002441406,-18
1773230658894000000,242.51200024414064,-24
1773230659006000000,242.62400024414063,-21
1773230659116000000,242.734,-20
1773230659227000000,242.845,-21
1773230659338000000,242.95599975585938,-21
1773230659448000000,243.066,-20
1773230659560000000,243.178,-17
1773230659672000000,243.29,-26
1773230659781000000,243.399,-20
1773230659892000000,243.51,-21
1773230660005000000,243.623,-20
1773230660116000000,243.734,-16
1773230660227000000,243.845,-14
1773230660338000000,243.95599975585938,-19
1773230660449000000,244.067,-24
1773230660560000000,244.178,-24
1773230660671000000,244.289,-19
1773230660780000000,244.398,-19
1773230660893000000,244.511,-14
1773230661003000000,244.621,-21
1773230661114000000,244.73199975585936,-20
1773230661226000000,244.8439997558594,-19
1773230661338000000,244.95599975585938,-23
1773230661449000000,245.067,-21
1773230661560000000,245.178,-22
1773230661670000000,245.28800024414062,-17
1773230661780000000,245.398,-24
1773230661891000000,245.509,-19
1773230662003000000,245.621,-17
1773230662116000000,245.734,-15
1773230662226000000,245.8439997558594,-14
1773230662337000000,245.955,-17
1773230662450000000,246.06799975585938,-15
1773230662560000000,246.178,-19
1773230662670000000,246.28800024414062,-15
1773230662780000000,246.398,-19
1773230662892000000,246.51,-24
1773230663003000000,246.621,-20
1773230663114000000,246.73199975585936,-21
1773230663225000000,246.843,-22
1773230663337000000,246.955,-27
1773230663449000000,247.067,-25
1773230663558000000,247.17600024414062,-22
1773230663668000000,247.286,-23
1773230663780000000,247.398,-23
1773230663892000000,247.51,-17
1773230664002000000,247.61999975585937,-20
1773230664114000000,247.73199975585936,-16
1773230664225000000,247.843,-17
1773230664336000000,247.954,-17
1773230664447000000,248.065,-15
1773230664559000000,248.177,-20
1773230664669000000,248.287,-18
1773230664779000000,248.397,-20
1773230664891000000,248.509,-23
1773230665003000000,248.621,-19
1773230665113000000,248.731,-21
1773230665224000000,248.842,-20
1773230665336000000,248.954,-21
1773230665447000000,249.065,-26
1773230665558000000,249.17600024414062,-25
1773230665669000000,249.287,-20
1773230665781000000,249.399,-21
1773230665892000000,249.51,-24
1773230666002000000,249.61999975585937,-21
1773230666113000000,249.731,-19
1773230666225000000,249.843,-16
1773230666336000000,249.954,-28
1773230666447000000,250.065,-26
1773230666558000000,250.17600024414062,-28
1773230666668000000,250.286,-24
1773230666778000000,250.39599975585938,-27
1773230666892000000,250.51,-28
1773230667001000000,250.619,-24
1773230667112000000,250.73,-35
1773230667224000000,250.842,-31
1773230667335000000,250.953,-20
1773230667445000000,251.063,-31
1773230667558000000,251.17600024414062,-29
1773230667667000000,251.285,-17
1773230667777000000,251.395,-31
1773230667889000000,251.507,-27
1773230668002000000,251.61999975585937,-21
1773230668112000000,251.73,-22
1773230668224000000,251.842,-20
1773230668335000000,251.953,-21
1773230668447000000,252.065,-25
1773230668557000000,252.175,-17
1773230668668000000,252.286,-17
1773230668778000000,252.39599975585938,-18
1773230668895000000,252.513,-24
1773230669001000000,252.619,-24
1773230669112000000,252.73,-22
1773230669223000000,252.841,-26
1773230669334000000,252.95200024414063,-21
1773230669446000000,253.06400024414063,-23
1773230669556000000,253.174,-23
1773230669668000000,253.286,-23
1773230669776000000,253.394,-21
1773230669889000000,253.507,-17
1773230670000000000,253.618,-24
1773230670112000000,253.73,-20
1773230670222000000,253.8400002441406,-23
1773230670334000000,253.95200024414063,-24
1773230670445000000,254.063,-17
1773230670556000000,254.174,-25
1773230670666000000,254.28399975585938,-21
1773230670777000000,254.395,-21
1773230670889000000,254.507,-21
1773230671001000000,254.619,-20
1773230671112000000,254.73,-23
1773230671222000000,254.8400002441406,-21
1773230671333000000,254.951,-21
1773230671445000000,255.063,-19
1773230671554000000,255.1719997558594,-18
1773230671666000000,255.28399975585938,-18
1773230671776000000,255.394,-23
1773230671889000000,255.507,-16
1773230671999000000,255.617,-22
1773230672111000000,255.729,-23
1773230672222000000,255.8400002441406,-22
1773230672333000000,255.951,-24
1773230672444000000,256.062,-29
1773230672555000000,256.173,-23
1773230672664000000,256.282,-23
1773230672775000000,256.393,-25
1773230672888000000,256.506,-31
1773230672999000000,256.617,-29
1773230673111000000,256.729,-23
1773230673222000000,256.84000024414064,-31
1773230673332000000,256.95,-29
1773230673443000000,257.061,-28
1773230673555000000,257.173,-27
1773230673665000000,257.283,-29
1773230673775000000,257.393,-24
1773230673889000000,257.507,-25
1773230673999000000,257.617,-24
1773230674110000000,257.7280002441406,-23
1773230674222000000,257.84000024414064,-21
1773230674332000000,257.95,-24
1773230674442000000,258.0599997558594,-22
1773230674554000000,258.17199975585936,-26
1773230674665000000,258.283,-27
1773230674775000000,258.393,-25
1773230674893000000,258.511,-16
1773230674999000000,258.617,-21
1773230675110000000,258.7280002441406,-21
1773230675221000000,258.839,-28
1773230675331000000,258.949,-29
1773230675443000000,259.061,-30
1773230675555000000,259.173,-24
1773230675663000000,259.281,-16
1773230675774000000,259.3920002441406,-12
1773230675888000000,259.506,-18
1773230675998000000,259.61600024414065,-23
1773230676115000000,259.733,-24
1773230676221000000,259.839,-21
1773230676333000000,259.951,-26
1773230676444000000,260.062,-20
1773230676553000000,260.171,-30
1773230676665000000,260.283,-21
1773230676774000000,260.3920002441406,-22
1773230676887000000,260.505,-29
1773230676998000000,260.61600024414065,-19
1773230677109000000,260.727,-15
1773230677220000000,260.838,-16
1773230677330000000,260.94799975585937,-27
1773230677442000000,261.0599997558594,-25
1773230677553000000,261.171,-21
1773230677664000000,261.282,-18
1773230677774000000,261.3920002441406,-18
1773230677887000000,261.505,-18
1773230677998000000,261.61600024414065,-25
1773230678109000000,261.727,-20
1773230678221000000,261.839,-20
1773230678330000000,261.94799975585937,-21
1773230678441000000,262.059,-18
1773230678553000000,262.171,-16
1773230678664000000,262.282,-19
1773230678773000000,262.391,-24
1773230678885000000,262.503,-22
1773230678997000000,262.615,-26
1773230679108000000,262.726,-18
1773230679222000000,262.84000024414064,-20
1773230679331000000,262.949,-19
1773230679440000000,263.058,-19
1773230679554000000,263.17199975585936,-29
1773230679663000000,263.281,-23
1773230679773000000,263.391,-22
1773230679885000000,263.503,-21
1773230679996000000,263.614,-23
1773230680107000000,263.725,-21
1773230680219000000,263.837,-16
1773230680329000000,263.947,-21
1773230680441000000,264.059,-21
1773230680552000000,264.17,-14
1773230680662000000,264.28000024414064,-14
1773230680772000000,264.39,-15
1773230680885000000,264.503,-21
1773230680996000000,264.614,-17
1773230681105000000,264.723,-18
1773230681217000000,264.835,-10
1773230681328000000,264.946,-12
1773230681442000000,265.0599997558594,-17
1773230681552000000,265.17,-15
1773230681663000000,265.281,-19
1773230681771000000,265.389,-16
1773230681883000000,265.501,-19
1773230681995000000,265.613,-17
1773230682106000000,265.7239997558594,-21
1773230682217000000,265.835,-28
1773230682329000000,265.947,-22
1773230682440000000,266.058,-15
1773230682552000000,266.17,-22
1773230682662000000,266.28000024414064,-23
1773230682771000000,266.389,-25
1773230682884000000,266.502,-27
1773230682995000000,266.613,-14
1773230683105000000,266.723,-19
1773230683217000000,266.835,-18
1773230683328000000,266.946,-21
1773230683442000000,267.0599997558594,-22
1773230683551000000,267.169,-13
1773230683661000000,267.279,-19
1773230683772000000,267.39,-9
1773230683884000000,267.502,-23
1773230683996000000,267.614,-25
1773230684107000000,267.725,-21
1773230684217000000,267.835,-18
1773230684328000000,267.946,-13
1773230684440000000,268.058,-22
1773230684550000000,268.1680002441406,-17
1773230684661000000,268.279,-20
1773230684771000000,268.389,-18
1773230684883000000,268.501,-23
1773230684994000000,268.61199975585936,-18
1773230685105000000,268.723,-12
1773230685216000000,268.834,-18
1773230685329000000,268.947,-15
1773230685439000000,269.057,-18
1773230685551000000,269.169,-16
1773230685660000000,269.278,-15
1773230685771000000,269.389,-14
1773230685884000000,269.502,-18
1773230685994000000,269.61199975585936,-20
1773230686105000000,269.723,-18
1773230686216000000,269.834,-20
1773230686325000000,269.943,-18
1773230686447000000,270.065,-22
1773230686561000000,270.179,-30
1773230686672000000,270.29,-18
1773230686781000000,270.399,-18
1773230686894000000,270.5120002441406,-15
1773230687005000000,270.623,-14
1773230687115000000,270.733,-16
1773230687228000000,270.846,-22
1773230687338000000,270.95599975585935,-26
1773230687449000000,271.067,-20
1773230687561000000,271.179,-24
1773230687672000000,271.29,-21
1773230687781000000,271.399,-19
1773230687893000000,271.511,-26
1773230688005000000,271.623,-21
1773230688115000000,271.733,-28
1773230688226000000,271.8439997558594,-20
1773230688337000000,271.955,-13
1773230688449000000,272.067,-12
1773230688561000000,272.179,-23
1773230688672000000,272.29,-24
1773230688781000000,272.399,-22
1773230688893000000,272.511,-24
1773230689004000000,272.622,-27
1773230689116000000,272.734,-20
1773230689225000000,272.843,-21
1773230689336000000,272.954,-20
1773230689448000000,273.066,-12
1773230689559000000,273.177,-17
1773230689670000000,273.2880002441406,-17
1773230689781000000,273.399,-20
1773230689892000000,273.51,-9
1773230690004000000,273.622,-16
1773230690113000000,273.731,-22
1773230690225000000,273.843,-18
1773230690336000000,273.954,-27
1773230690447000000,274.065,-17
1773230690559000000,274.177,-20
1773230690671000000,274.289,-15
1773230690779000000,274.397,-12
1773230690891000000,274.509,-20
1773230691002000000,274.6199997558594,-16
1773230691115000000,274.733,-19
1773230691225000000,274.843,-19
1773230691335000000,274.953,-22
1773230691448000000,275.066,-14
1773230691559000000,275.177,-21
1773230691669000000,275.287,-23
1773230691779000000,275.397,-22
1773230691891000000,275.509,-19
1773230692003000000,275.621,-24
1773230692113000000,275.731,-27
1773230692225000000,275.843,-23
1773230692336000000,275.954,-28
1773230692448000000,276.066,-21
1773230692558000000,276.17600024414065,-22
1773230692670000000,276.2880002441406,-23
1773230692780000000,276.398,-26
1773230692892000000,276.51,-28
1773230693003000000,276.621,-24
1773230693114000000,276.73199975585936,-24
1773230693225000000,276.843,-20
1773230693334000000,276.9520002441406,-12
1773230693446000000,277.06400024414063,-17
1773230693557000000,277.175,-21
1773230693668000000,277.286,-20
1773230693778000000,277.39599975585935,-23
1773230693890000000,277.5079997558594,-23
1773230694001000000,277.619,-25
1773230694114000000,277.73199975585936,-16
1773230694223000000,277.841,-19
1773230694333000000,277.951,-16
1773230694446000000,278.06400024414063,-20
1773230694556000000,278.174,-28
1773230694669000000,278.287,-20
1773230694779000000,278.397,-19
1773230694891000000,278.509,-17
1773230695001000000,278.619,-17
1773230695112000000,278.73,-22
1773230695225000000,278.843,-24
1773230695335000000,278.953,-16
1773230695446000000,279.06400024414063,-21
1773230695557000000,279.175,-24
1773230695668000000,279.286,-27
1773230695778000000,279.39599975585935,-17
1773230695890000000,279.5079997558594,-27
1773230696001000000,279.619,-29
1773230696111000000,279.729,-24
1773230696222000000,279.84000024414064,-26
1773230696334000000,279.9520002441406,-26
1773230696446000000,280.06400024414063,-19
1773230696556000000,280.174,-18
1773230696667000000,280.285,-15
1773230696777000000,280.395,-24
1773230696890000000,280.5079997558594,-19
1773230697000000000,280.618,-24
1773230697114000000,280.73199975585936,-17
1773230697223000000,280.841,-23
1773230697333000000,280.951,-26
1773230697445000000,281.063,-26
1773230697555000000,281.173,-23
1773230697666000000,281.2839997558594,-17
1773230697777000000,281.395,-15
1773230697890000000,281.5079997558594,-26
1773230698000000000,281.618,-28
1773230698111000000,281.729,-16
1773230698223000000,281.841,-15
1773230698333000000,281.951,-7
1773230698446000000,282.06400024414063,-14
1773230698555000000,282.173,-8
1773230698667000000,282.285,-20
1773230698776000000,282.394,-22
1773230698888000000,282.506,-26
1773230698999000000,282.617,-24
1773230699112000000,282.73,-30
1773230699222000000,282.84000024414064,-26
1773230699333000000,282.951,-24
1773230699443000000,283.061,-21
1773230699555000000,283.173,-28
1773230699666000000,283.2839997558594,-27
1773230699776000000,283.394,-26
1773230699887000000,283.505,-25
1773230700001000000,283.619,-22
1773230700111000000,283.729,-8
1773230700222000000,283.84000024414064,-13
1773230700333000000,283.951,-11
1773230700444000000,284.062,-24
1773230700555000000,284.173,-22
1773230700666000000,284.2839997558594,-23
1773230700776000000,284.394,-21
1773230700889000000,284.507,-19
1773230701000000000,284.618,-22
1773230701110000000,284.7280002441406,-24
1773230701222000000,284.84000024414064,-23
1773230701333000000,284.951,-24
1773230701445000000,285.063,-19
1773230701554000000,285.17199975585936,-25
1773230701665000000,285.283,-20
1773230701775000000,285.393,-24
1773230701887000000,285.505,-18
1773230701998000000,285.61600024414065,-22
1773230702109000000,285.727,-23
1773230702221000000,285.839,-18
1773230702331000000,285.949,-19
1773230702444000000,286.062,-18
1773230702553000000,286.171,-18
1773230702665000000,286.283,-25
1773230702774000000,286.3920002441406,-21
1773230702887000000,286.505,-21
1773230702997000000,286.615,-20
1773230703109000000,286.727,-18
1773230703220000000,286.838,-14
1773230703331000000,286.949,-12
1773230703443000000,287.061,-21
1773230703553000000,287.171,-20
1773230703666000000,287.2839997558594,-23
1773230703774000000,287.3920002441406,-22
1773230703887000000,287.505,-19
1773230704007000000,287.625,-21
1773230704120000000,287.738,-17
1773230704229000000,287.847,-20
1773230704342000000,287.96000024414064,-21
1773230704453000000,288.071,-18
1773230704565000000,288.183,-19
1773230704675000000,288.293,-16
1773230704786000000,288.4039997558594,-14
1773230704897000000,288.515,-20
1773230705008000000,288.626,-18
1773230705120000000,288.738,-18
1773230705231000000,288.849,-15
1773230705341000000,288.959,-13
1773230705453000000,289.071,-23
1773230705563000000,289.181,-22
1773230705674000000,289.29199975585936,-15
1773230705787000000,289.405,-20
1773230705898000000,289.51599975585935,-20
1773230706009000000,289.627,-16
1773230706120000000,289.738,-23
1773230706231000000,289.849,-17
1773230706341000000,289.959,-19
1773230706453000000,290.071,-19
1773230706563000000,290.181,-17
1773230706674000000,290.29199975585936,-23
1773230706785000000,290.403,-20
1773230706897000000,290.515,-17
1773230707007000000,290.625,-21
1773230707120000000,290.738,-23
1773230707230000000,290.8480002441406,-21
1773230707342000000,290.96000024414064,-19
1773230707452000000,291.07,-17
1773230707564000000,291.182,-23
1773230707674000000,291.29199975585936,-27
1773230707784000000,291.402,-20
1773230707896000000,291.514,-2
1773230708008000000,291.626,-2
1773230708119000000,291.737,-16
1773230708231000000,291.849,-22
1773230708342000000,291.96000024414064,-21
1773230708451000000,292.069,-17
1773230708563000000,292.181,-23
1773230708675000000,292.293,-25
1773230708787000000,292.405,-25
1773230708896000000,292.514,-28
1773230709009000000,292.627,-23
1773230709119000000,292.737,-27
1773230709228000000,292.846,-29
1773230709341000000,292.959,-30
1773230709451000000,293.069,-27
1773230709562000000,293.1799997558594,-31
1773230709672000000,293.29,-17
1773230709784000000,293.402,-17
1773230709896000000,293.514,-24
1773230710006000000,293.62400024414063,-27
1773230710117000000,293.735,-19
1773230710229000000,293.847,-17
1773230710340000000,293.958,-20
1773230710449000000,294.067,-21
1773230710560000000,294.178,-18
1773230710672000000,294.29,-17
1773230710784000000,294.402,-19
1773230710895000000,294.513,-21
1773230711005000000,294.623,-16
1773230711119000000,294.737,-22
1773230711228000000,294.846,-22
1773230711340000000,294.958,-20
1773230711451000000,295.069,-15
1773230711561000000,295.179,-20
1773230711673000000,295.291,-15
1773230711784000000,295.402,-17
1773230711894000000,295.5120002441406,-22
1773230712006000000,295.62400024414063,-20
1773230712117000000,295.735,-21
1773230712226000000,295.8439997558594,-14
1773230712337000000,295.955,-13
1773230712450000000,296.0679997558594,-21
1773230712561000000,296.179,-24
1773230712673000000,296.291,-25
1773230712784000000,296.402,-22
1773230712895000000,296.513,-16
1773230713005000000,296.623,-20
1773230713115000000,296.733,-24
1773230713227000000,296.845,-24
1773230713339000000,296.957,-22
1773230713449000000,297.067,-13
1773230713561000000,297.179,-13
1773230713671000000,297.289,-17
1773230713781000000,297.399,-20
1773230713894000000,297.5120002441406,-27
1773230714006000000,297.62400024414063,-19
1773230714116000000,297.734,-25
1773230714228000000,297.846,-2
1773230714340000000,297.958,-1
1773230714449000000,298.067,-14
1773230714561000000,298.179,-23
1773230714672000000,298.29,-28
1773230714781000000,298.399,-16
1773230714894000000,298.5120002441406,-15
1773230715004000000,298.622,-13
1773230715115000000,298.733,-22
